channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content
61,,,,,,537,14496,75,1,,100,100,100,1,
61,,,,,,487,14496,75,1,,100,100,100,1,
61,,,,,,537,14559,197,1,,100,100,100,1,
61,,,,,,537,14741,75,1,,100,100,100,1,
61,,,,,,487,14741,75,1,,100,100,100,1,
61,,,,,,437,14805,197,1,,100,100,100,1,
61,,,,,,487,14805,197,1,,100,100,100,1,
61,,,,,,537,14805,197,1,,100,100,100,1,
61,,,,,,537,14987,75,1,,100,100,100,1,
61,,,,,,487,14987,75,1,,100,100,100,1,
61,,,,,,537,15050,135,1,,100,100,100,1,
61,,,,,,487,15050,135,1,,100,100,100,1,
61,,,,,,537,15172,75,1,,100,100,100,1,
61,,,,,,537,15232,75,1,,100,100,100,1,
61,,,,,,487,15232,75,1,,100,100,100,1,
61,,,,,,437,15296,197,1,,100,100,100,1,
61,,,,,,487,15296,197,1,,100,100,100,1,
61,,,,,,537,15296,197,1,,100,100,100,1,
61,,,,,,437,15478,75,1,,100,100,100,1,
61,,,,,,487,15478,75,1,,100,100,100,1,
61,,,,,,537,15478,75,1,,100,100,100,1,
61,,,,,,387,15541,75,1,,100,100,100,1,
61,,,,,,437,15541,75,1,,100,100,100,1,
61,,,,,,487,15541,75,1,,100,100,100,1,
61,,,,,,537,15541,75,1,,100,100,100,1,
61,,,,,,437,15601,75,1,,100,100,100,1,
61,,,,,,487,15601,75,1,,100,100,100,1,
61,,,,,,537,15601,75,1,,100,100,100,1,
61,,,,,,537,15663,75,1,,100,100,100,1,
61,,,,,,487,15663,75,1,,100,100,100,1,
61,,,,,,537,15723,75,1,,100,100,100,1,
61,,,,,,537,18547,75,1,,100,100,100,1,
61,,,,,,537,18609,75,1,,100,100,100,1,
61,,,,,,537,18669,75,1,,100,100,100,1,
61,,,,,,537,18733,197,1,,100,100,100,1,
61,,,,,,537,19715,257,1,,100,100,100,1,
61,,,,,,537,19960,135,1,,100,100,100,1,
61,,,,,,487,19960,135,1,,100,100,100,1,
61,,,,,,537,20082,135,1,,100,100,100,1,
61,,,,,,487,20082,135,1,,100,100,100,1,
61,,,,,,537,20573,75,1,,100,100,100,1,
61,,,,,,537,21801,75,1,,100,100,100,1,
61,,,,,,537,21861,75,1,,100,100,100,1,
61,,,,,,537,21924,135,1,,100,100,100,1,
61,,,,,,537,23643,257,1,,100,100,100,1,
61,,,,,,537,23888,135,1,,100,100,100,1,
61,,,,,,487,23888,135,1,,100,100,100,1,
61,,,,,,537,24010,135,1,,100,100,100,1,
61,,,,,,487,24010,135,1,,100,100,100,1,
61,,,,,,537,24591,45,1,,100,100,100,1,
61,,,,,,537,24625,257,1,,100,100,100,1,
61,,,,,,487,24625,257,1,,100,100,100,1,
61,,,,,,537,24870,135,1,,100,100,100,1,
61,,,,,,487,24870,135,1,,100,100,100,1,
61,,,,,,437,24992,135,1,,100,100,100,1,
61,,,,,,487,24992,135,1,,100,100,100,1,
61,,,,,,537,24992,135,1,,100,100,100,1,
61,,,,,,437,25116,320,1,,100,100,100,1,
61,,,,,,487,25116,320,1,,100,100,100,1,
61,,,,,,537,25116,320,1,,100,100,100,1,
61,,,,,,537,25421,75,1,,100,100,100,1,
61,,,,,,487,25421,75,1,,100,100,100,1,
61,,,,,,537,25483,55,1,,100,100,100,1,
61,,,,,,537,25607,55,1,,100,100,100,1,
61,,,,,,537,25647,55,1,,100,100,100,1,
61,,,,,,537,28519,45,1,,100,100,100,1,
61,,,,,,537,28553,380,1,,100,100,100,1,
61,,,,,,537,28920,135,1,,100,100,100,1,
61,,,,,,487,28920,135,1,,100,100,100,1,
61,,,,,,437,29044,197,1,,100,100,100,1,
61,,,,,,487,29044,197,1,,100,100,100,1,
61,,,,,,537,29044,197,1,,100,100,100,1,
61,,,,,,537,29226,75,1,,100,100,100,1,
61,,,,,,487,29226,75,1,,100,100,100,1,
61,,,,,,537,29289,75,1,,100,100,100,1,
61,,,,,,537,30884,135,1,,100,100,100,1,
61,,,,,,387,31008,748,1,,100,100,100,1,
61,,,,,,437,31008,748,1,,100,100,100,1,
61,,,,,,487,31008,748,1,,100,100,100,1,
61,,,,,,537,31008,748,1,,100,100,100,1,
61,,,,,,537,34199,257,1,,100,100,100,1,
